"tit_projeto" "descricao" "autor_situacao"
Ver. Moisés Maluco do Bem
Situação
ARQUIVADO"
"75" "PROC. 01626/17 - PLCL 026/17" "Inclui al. j no inc. XVI do caput do art. 76, inc. XI no caput do art. 141 e Seção IV-A – Da Licença Parental –, com art. 153-A, na Lei Complementar nº 133, de 31 de dezembro de 1985 – que estabelece o Estatuto dos Funcionários Públicos do Município de Porto Alegre –, e alterações posteriores, incluindo a licença parental em rol de afastamentos..." "Autor
Ver. Marcelo Sgarbossa
Situação
ORDEM DO DIA"
"76" "PROC. 01573/17 - PLCL 025/17" "Altera o inc. XVIII e inclui inc. XIX no caput do art. 76 da Lei Complementar nº 133, de 31 de dezembro de 1985 – que estabelece o Estatuto dos Funcionários Públicos do Município de Porto Alegre –, e alterações posteriores, incluindo no rol de afastamentos considerados de efetivo exercício a participação em reunião no estabelecimento escolar em..." "Autor
Ver. Aldacir Oliboni
Situação
ORDEM DO DIA"
"77" "PROC. 01489/17 - PLCL 023/17" "Altera o parágrafo único do art. 1º, o caput do art. 1º-A, o caput e os incs. I e II do caput do art. 3º, o art. 4º e o art. 5º e inclui incs. VII, VIII e IX no parágrafo único do art. 1º A da Lei Complementar nº 444, de 30 de março de 2000 - que institui, no Município de Porto Alegre, o Conselho Municipal do Idoso (Comui) e dá outras..." "Autor
Ver. Alvoni Medina
Situação
ARQUIVADO"
"78" "PROC. 01480/17 - PLCL 024/17" "Inclui art. 22-A na Lei Complementar nº 275, de 6 de abril de 1992 – que dispõe sobre a proteção do Patrimônio Histórico, Cultural e Natural do Município de Porto Alegre, disciplina a integração de bens móveis e imóveis e cria incentivos ao tombamento e dá outras providências –, condicionando o estabelecimento de parceria público-privada..." "Autor
Ver. Clàudio Janta
Situação
ARQUIVADO"
"79" "PROC. 01457/17 - PLCL 022/17" "Inclui incs. XXVIII e XXIX no caput do art. 21 da Lei Complementar nº 7, de 7 de dezembro de 1973 – que institui e disciplina os tributos de competência do Município –, e alterações posteriores, dispondo acerca da base de cálculo do Imposto Sobre Serviço de Qualquer Natureza (ISSQN) para serviços que especifica." "Autor
Ver. Márcio Bins Ely
Situação
ORDEM DO DIA"
"80" "PROC. 01353/17 - PLCL 021/17" "Altera o art. 13 da Lei Complementar nº 530, de 22 de dezembro de 2005 (que institui o Programa Municipal de Apoio e Promoção do Esporte – PROESPORTE –, o Protocolo de Incentivo Fiscal ao Esporte de Porto Alegre e o Selo de Certificação Compromisso com o Esporte – Prefeitura de Porto Alegre, altera dispositivo na Lei Complementar nº 7, de 7 de..." "Autor
Ver. Professor Tovi
Situação
EM TRAMITACAO"
"81" "PROC. 01270/17 - PLCL 020/17" "Inclui inc. XXVIII no caput do art. 21 da Lei Complementar nº 7, de 7 de dezembro de 1973 – que institui e disciplina os tributos de competência do Município –, e alterações posteriores, dispondo acerca da base de cálculo do Imposto Sobre Serviço de Qualquer Natureza (ISSQN) para serviços que especifica." "Autor
Ver. Márcio Bins Ely
Situação
ORDEM DO DIA"
"82" "PROC. 01214/17 - PLCL 019/17" "Inclui incs. V e VI no § 1º do art. 1º, §§ 1º, 2º e 3º no art. 2º, § 5º no art. 3º, parágrafo único no art. 7º e altera o inc. IV do § 1º do art. 8º da Lei Complementar nº 618, de 10 de junho de 2009 – que institui a adoção de equipamentos públicos e de verdes complementares por pessoas jurídicas e revoga a Lei Complementar nº 136, de 22 de..." "Autor
Ver. André Carús
Situação
PARA PARECER"
"83" "PROC. 01145/17 - PLCL 035/17" "Proíbe a atividade de guardador autônomo de veículos automotores – flanelinhas – em vias e logradouros públicos do Município de Porto Alegre e revoga o inc. XXX do caput do art. 18 da Lei Complementar nº 12, de 7 de janeiro de 1975 e as Leis nos 5.738, de 7 de janeiro de 1986, e 6.602, de 7 de maio de 1990." "Autor
Ver. Professor Wambert
Situação
PARA PARECER"
"84" "PROC. 01115/17 - PLCL 018/17" "Altera o inc. V do caput do art. 166 da Lei Complementar nº 284, de 27 de outubro de 1992 – que institui o Código de Edificações de Porto Alegre e dá outras providências –, e alterações posteriores, dispondo sobre o rebaixamento de meios-fios de passeios para acesso de veículos a edificações destinadas a postos de abastecimento ou serviço." "Autor
Ver. Valter Nagelstein
Situação
EM TRAMITACAO"
"85" "PROC. 01075/17 - PLCL 017/17" "Altera o inc. I do art. 7º e o art. 9º e inclui inc. IX no art. 8º e Seção IV – Das Áreas de Proteção ao Ciclismo de Competição –, com arts. 18-A, 18-B e 18-C, no Capítulo I do Título II da Parte II, todos na Lei Complementar nº 626, de 15 de julho de 2009 – que institui o Plano Diretor Cicloviário Integrado e dá outras providências –, e..." "Autor
Ver. Marcelo Sgarbossa
Situação
ORDEM DO DIA"
"86" "PROC. 01074/17 - PLCL 016/17" "Inclui inc. V no caput do art. 3º da Lei Complementar nº 744, de 28 de outubro de 2014, incluindo a construção, a reforma e a manutenção de estruturas físicas para a prática de esportes com bicicleta no rol de aplicações dos recursos arrecadados pelo Fundo Municipal de Apoio à Implantação do Sistema Cicloviário FMASC." "Autor
Ver. Marcelo Sgarbossa
Situação
ORDEM DO DIA"
"87" "PROC. 01073/17 - PLCL 015/17" "Inclui art. 8º-A na Lei Complementar nº 382, de 24 de julho de 1996 – que regulamenta o art. 103 da Lei Orgânica do Município e dá outras providências (audiência pública) –, obrigando o comparecimento de representante da Administração Direta ou da Administração Indireta do Município de Porto Alegre às audiências públicas concedidas pelo..." "Autor
Ver. Marcelo Sgarbossa
Situação
PARA PARECER"
"88" "PROC. 01070/17 - PLCL 014/17" "Cria o Fundo Municipal dos Direitos da Mulher e dá outras providências." "Autor
Ver. Marcelo Sgarbossa
Situação
ORDEM DO DIA"
"89" "PROC. 01054/17 - PLCL 030/17" "Inclui §§ 2º e 3º e renomeia o parágrafo único para § 1º no art. 228 da Lei Complementar nº 284, de 27 de outubro de 1992 – que institui o Código de Edificações de Porto Alegre e dá outras providências –, e alterações posteriores, destinando os valores provenientes de multas que especifica à manutenção e à conservação de praças e parques urbanos." "Autor
Ver. Gilson Padeiro
Situação
PARA PARECER"
"90" "PROC. 01040/17 - PLCL 011/17" "AUTORIZA QUE PESSOAS FISICAS OU JURIDICAS, PROFISSIONAIS LIBERAIS E AUTONOMOS PATROCINEM A CONFECCAO DE PLACAS INDICATIVAS COM NOMES DE LOGRADOUROS, TENDO O PATROCINADOR A POSSIBILIDADE DE EXPOR SUA MARCA, RAZAO SOCIAL OU NOME FANTASIA." "Autor
AIRTO FERRONATO
Situação
ARQUIVADO"
"91" "PROC. 00994/17 - PLCL 009/17" "Cria o Programa de Combate à Pichação, altera o inc. XX do caput do art. 18 e revoga o art. 91-A da Lei Complementar nº 12, de 7 de janeiro de 1975 – que institui posturas para o Município de Porto Alegre e dá outras providências –, e alterações posteriores, dispondo sobre proibições que especifica, e revoga a Lei nº 10.958, de 30 de setembro de..." "Autor
Ver. Mauro Zacher
Situação
ARQUIVADO"
"92" "PROC. 00896/17 - PLCL 008/17" "Inclui inc. V no § 13 do art. 4º, inc. IX no caput do art. 7º, §§ 8º e 9º no art. 9º, § 9º no art. 11 e §§ 4º e 5º no art. 15, altera o § 15 do art. 4º, o inc. V do caput do art. 7º, o § 3º do art. 9º, o § 5º do art. 11, os §§ 1º e 3º do art. 15, o caput do art. 16, o caput do art. 18, o caput e os §§ 2º e 5º do art. 20, o inc. VIII do caput do..." "Autor
Ver. Moisés Maluco do Bem
Situação
EM TRAMITACAO"
"93" "PROC. 00889/17 - PLCL 007/17" "Altera o inc. I do § 2º e inclui § 6º no art. 91-A da Lei Complementar nº 12, de 7 de janeiro de 1975 – que institui posturas para o Município de Porto Alegre e dá outras providências –, e alterações posteriores, aumentando o valor da multa a que está sujeita a pessoa que pichar ou, por qualquer outro meio, conspurcar edificação ou monumento,..." "Autor
Verª Mônica Leal
Situação
ARQUIVADO"
"94" "PROC. 00790/17 - PLCL 006/17" "Denomina Museu da História e da Cultura do Povo Negro o equipamento público localizado no terreno discriminado como Área B no Anexo, altera o caput do art. 1º e os incs. I e III do caput do art. 2º e revoga o art. 3º, o art. 4º e seu parágrafo único e o art. 5º, seus incs. I e II e seu parágrafo único, todos da Lei nº 10.695, de 17 de junho de..." "Autor
Ver. Professor Wambert
Situação
ARQUIVADO"
"95" "PROC. 00618/17 - PLCL 005/17" "Inclui § 18 no art. 5º da Lei Complementar nº 7, de 7 de dezembro de 1973 – que institui e disciplina os tributos de competência do Município –, e alterações posteriores, dispondo sobre a alíquota do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU – de imóvel residencial que permanecer desocupado por mais de 1 (um) ano." "Autor
Ver. Roberto Robaina e outros
Situação
ORDEM DO DIA"
"96" "PROC. 00604/17 - PLCL 004/17" "INSTITUI AREA ESPECIAL DE INTERESSE AMBIENTAL SOBRE A AREA DO JARDIM BOTANICO DE PORTO ALEGRE, COM IDENTIFICACAO DE AREA DE PROTECAO DO AMBIENTE NATURAL." "Autor
ADELI SELL
Situação
POR SOLICITACAO"
"97" "PROC. 00398/17 - PLCL 003/17" "Inclui inc. V no caput do art. 33 da Lei Complementar nº 12, de 7 de janeiro de 1975 – que institui posturas para o Município de Porto Alegre e dá outras providências –, e alterações posteriores, incluindo os casos comprovados de ações vexatórias, de violência, de preconceito ou de discriminação motivadas por gênero, orientação sexual, raça,..." "Autor
Ver. Aldacir Oliboni
Situação
ARQUIVADO"
"98" "PROC. 00392/17 - PLCL 013/17" "Institui o Programa de Doação de Castração de Animais de Estimação." "Autor
Ver. Rodrigo Maroni
Situação
ARQUIVADO"
"99" "PROC. 00322/17 - PLCL 002/17" "Altera o inc. XXVIII do caput do art. 18 e o inc. I do caput do art. 86 da Lei Complementar nº 12, de 7 de janeiro de 1975 – que institui posturas para o Município de Porto Alegre e dá outras providências –, e alterações posteriores, dispondo sobre a queima de fogos de artifício e afins." "Autor
Ver. Aldacir Oliboni
Situação
ORDEM DO DIA"
"100" "PROC. 00002/17 - PLCL 001/17" "Cria o Fundo Municipal de Segurança Pública." "Autor
Ver. Cassio Trogildo
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"101" "PROC. 02777/16 - PLCL 030/16" "Altera o caput e o inc. III do caput e inclui al. m no inc. III do caput do art. 2º da Lei Complementar nº 399, de 14 de janeiro de 1997 – que cria o Conselho Municipal de Cultura (CMC) e o Sistema Municipal de Cultura, institui a conferência municipal de cultura e dá outras providências –, alterada pela Lei Complementar nº 660, de 7 de dezembro..." "Autor
Ver. Reginaldo Pujol
Situação
ARQUIVADO"
"102" "PROC. 02728/16 - PLCL 029/16" "ESTABELECE O LIMITE REMUNERATORIO PARA O FUNCIONALISMO DO MUNICIPIO DE PORTO ALEGRE DE ACORDO COM DISPOSTO NO § 7º DO ART. 33 DA CONSTITUICAO DO ESTADO DO RIO GRANDE DO SUL, EM FACE DO PREVISTO NO § 12 DO ART. 37 DA CONSTITUICAO FEDERAL DE 1988." "Autor
MAURO ZACHER
Situação
PARA CIENCIA"
"103" "PROC. 02455/16 - PLCL 028/16" "Cria o Fundo Municipal de Igualdade Racial e de Combate ao Racismo." "Autor
Ver. Marcelo Sgarbossa
Situação
ARQUIVADO"
"104" "PROC. 02291/16 - PLCL 027/16" "Inclui art. 52-A na Lei Complementar nº 133, de 31 de dezembro de 1985 – Estatuto dos Funcionários Públicos do Município de Porto Alegre –, e alterações posteriores, assegurando ao servidor efetivo que assumir outro cargo de provimento efetivo decorrente de concurso público o direito de iniciar na referência conquistada no cargo anterior." "Autor
Ver. Prof. Alex Fraga e Ver. João Ezequiel
Situação
COM PARECER"
"105" "PROC. 02162/16 - PLCL 026/16" "Altera os limites das Subunidades 01 da Unidade de Estruturação Urbana (UEU) 17 da Macrozona (MZ) 07 e 01 e 03 da UEU 48 da MZ 08 e o regime urbanístico da Subunidade 03 da UEU 48 da MZ 08, cria a Subunidade 02 na UEU 17 da MZ 07, nos Anexo 1.1 e 1.2 da Lei Complementar nº 434, de 1º de dezembro de 1999 – Plano Diretor de Desenvolvimento Urbano..." "Autor
Ver. Valter Nagelstein
Situação
P - PARA CONSULTA"
"106" "PROC. 02085/16 - PLCL 031/16" "Altera o inc. IX do caput, a al. b do § 1º e os §§ 4º, 7º e 8º do art. 70 da Lei Complementar nº 7, de 7 de dezembro de 1973 – que institui e disciplina os tributos de competência do Município –, e alterações posteriores, incluindo no rol de isentos do pagamento do Imposto sobre a Propriedade Predial e Territorial Urbana as pessoas portadoras de..." "Autor
Ver. Valter Nagelstein
Situação
PARA PARECER"
"107" "PROC. 01734/16 - PLCL 025/16" "Altera o parágrafo único do art. 31 da Lei Complementar nº 626, de 15 de julho de 2009 – que institui o Plano Diretor Cicloviário Integrado e dá outras providências –, e alterações posteriores, excetuando os ciclistas em treinamento ou em velocidade igual ou superior a 20km/h (vinte quilômetros por hora) da proibição de trafegar fora de..." "Autor
Ver. Marcelo Sgarbossa
Situação
ARQUIVADO"
"108" "PROC. 01546/16 - PLCL 024/16" "Altera o inc. XX do caput do art. 21 da Lei Complementar nº 7 – que institui e disciplina os tributos de competência do Município –, de 7 de dezembro de 1973, e alterações posteriores, dispondo acerca da base de cálculo do Imposto sobre Serviços de Qualquer Natureza (ISSQN) para os serviços que especifica." "Autor
Verª Sofia Cavedon
Situação
ORDEM DO DIA"
"109" "PROC. 01006/16 - PLCL 023/16" "Inclui parágrafo 4º no art. 1º e art. 3º-A na Lei Complementar nº 618, de 10 de junho de 2009 – que institui a adoção de equipamentos públicos e de verdes complementares por pessoas jurídicas e revoga a Lei Complementar nº 136, de 22 de julho de 1986 –, alterada pela Lei Complementar nº 675, de 22 de junho de 2011, estabelecendo a realização..." "Autor
Ver. Marcelo Sgarbossa
Situação
EM TRAMITACAO"
"110" "PROC. 00779/16 - PLCL 019/16" "Inclui art. 109-A na Lei Complementar nº 133, de 31 de dezembro de 1985 – Estatuto dos Funcionários Públicos do Município de Porto Alegre –, e alterações posteriores, dispondo sobre parcelamento das despesas com pessoal ativo e com pessoal inativo dos órgãos da Administração Direta e das entidades da Administração Indireta do Executivo Municipal." "Autor
Verª Fernanda Melchionna e Ver. Prof. Alex Fraga
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"111" "PROC. 00716/16 - PLCL 018/16" "Altera o código de Grupamento de Atividades de 01 – Área Predominantemente Residencial, Centro Histórico – para 03 – Área Miscigenada da categoria Mista 01– na face ímpar da Estrada Gedeon Leite, no trecho compreendido entre a Avenida Edgar Pires de Castro e a Rua Ivo Walter Kern, na profundidade de 60m (sessenta metros) perpendiculares a esse..." "Autor
Ver. Reginaldo Pujol
Situação
ARQUIVADO"
"112" "PROC. 00607/16 - PLCL 017/16" "Inclui § 4º no art. 42 e altera o caput e o parágrafo único do art. 60 da Lei Complementar nº 628, de 17 de agosto de 2009, e alterações posteriores, determinando que, dentre os 5 (cinco) membros de cada Conselho Tutelar, haja, pelo menos, 1 (uma) mulher e 1 (um) homem." "Autor
Sofia Cavedon
Situação
ARQUIVADO"
"113" "PROC. 00554/16 - PLCL 015/16" "Renomeia o parágrafo único como § 1º, mantendo-se sua redação atual, e inclui § 2º no art. 10 da Lei Complementar nº 740, de 16 de maio de 2014 – Estatuto do Pedestre –, alterada pela Lei Complementar nº 745, de 29 de outubro de 2014, estabelecendo diferenciação a piso em que esteja instalado ponto de ônibus, sinaleira, telefone público, coletor..." "Autor
Ver. Tarciso Flecha Negra
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"114" "PROC. 00348/16 - PLCL 014/16" "Altera o caput e seus incs. I e II e inclui als. e e f no inc. I do caput no art. 2º da Lei Complementar nº 662, de 7 de dezembro de 2010 – que institui o Conselho Municipal sobre Drogas (Comad), o Fórum Porto-Alegrense de Prevenção à Dependência Química e o Fundo do Conselho Municipal sobre Drogas (Fundo do Comad) e revoga a Lei Complementar nº..." "Autor
Delegado Cleiton
Situação
ARQUIVADO"
"115" "PROC. 00344/16 - PLCL 013/16" "Inclui a Seção V-A, com os arts. 26-A e 26-B, no Capítulo II da Lei Complementar nº 694, de 21 de maio de 2012 – que consolida a legislação sobre criação, comércio, exibição, circulação e políticas de proteção de animais no Município de Porto Alegre e revoga legislação sobre o tema –, e alterações posteriores, obrigando a instalação de circuito..." "Autor
