"tit_projeto" "descricao" "autor_situacao"
"72" "PROC. 02034/17 - PLE 014/17" "altera o caput do art. 1º da Lei nº 11.768, de 5 de janeiro de 2015 – que estabelece que a concessão da isenção do pagamento da tarifa do transporte coletivo por ônibus aos soldados da Brigada Militar do Estado do Rio Grande do Sul e aos Guardas Municipais de Porto Alegre, desde que em horário de serviço, prevista na Lei nº 5.397, de 10 de..." "Autor
Governo Municipal
Situação
ORDEM DO DIA"
"73" "PROC. 02033/17 - PLE 013/17" "dispõe sobre a Passagem Escolar e revoga a Lei nº 5.548, de 28 de dezembro de 1984, a Lei nº 6.431, de 3 de agosto de 1989, a Lei nº 6.998, de 10 de janeiro de 1992, a Lei nº 7.462, de 20 de julho de 1994, e a Lei nº 8.600, de 13 de setembro de 2000." "Autor
Governo Municipal
Situação
PARA PARECER"
"74" "PROC. 02032/17 - PLE 012/17" "fixa critérios para a utilização dos benefícios de isenção tarifária do transporte coletivo por ônibus do Município de Porto Alegre." "Autor
Governo Municipal
Situação
AGUARDANDO SANCAO"
"75" "PROC. 02031/17 - PLE 011/17" "estabelece normas gerais sobre vida útil e fomento à adoção de mecanismos de propulsão advindos de novas tecnologias ecologicamente sustentáveis nos veículos da frota do serviço público de transporte coletivo por ônibus do Município de Porto Alegre e revoga a Lei nº 2.758, de 4 de dezembro de 1964." "Autor
Governo Municipal
Situação
ARQUIVADO"
"76" "PROC. 02030/17 - PLE 010/17" "declara de Utilidade Pública a Entidade Instituto Passos." "Autor
Governo Municipal
Situação
ARQUIVADO"
"77" "PROC. 02029/17 - PLE 009/17" "declara de Utilidade Pública a Entidade Creche Recanto da Criança Feliz." "Autor
Governo Municipal
Situação
ARQUIVADO"
"78" "PROC. 01687/17 - PLE 008/17" "AUTORIZA O PODER EXECUTIVO MUNICIPAL A CONTRATAR 15 (QUINZE) ENFERMEIROS, 40 (QUARENTA) TECNICOS DE ENFERMAGEM E 15 (QUINZE) AUXILIARES DE FARMACIA, POR PRAZO DETERMINADO, PARA ATENDER A NECESSIDADE TEMPORARIA DE EXCEPCIONAL INTERESSE PUBLICO DURANTE A OPERACAO INVERNO, NOS TERMOS DO INC. IV, DO ART. 2, DA LEI MUNICIPAL N 7770, DE 19 DE JANEIRO..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"79" "PROC. 01635/17 - PLE 007/17" "dispõe sobre o Plano Plurianual para o quadriênio de 2018 a 2021." "Autor
Governo Municipal
Situação
EM TRAMITACAO
Veto
VETO PARCIAL MANTIDO"
"80" "PROC. 01368/17 - PLE 006/17" "que autoriza o Poder Executivo Municipal a utilizar os recursos repassados pela Secretaria da Saúde do Estado do Rio Grande do Sul referentes ao adicional à Estratégia de Agentes Comunitários de saúde (EACS) ou Estratégia Saúde da Família (ESF) com Agente Comunitário de Saúde, como incentivo financeiro adicional e dá outras providências." "Autor
Governo Municipal
Situação
ARQUIVADO"
"81" "PROC. 01308/17 - PLE 005/17" "autoriza o Poder Executivo a contratar operação de crédito no valor total de R$ 120.000.000,00 (cento e vinte milhões de Reais) com instituições bancárias mantidas pelos Governos Estadual e Federal." "Autor
Governo Municipal
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"82" "PROC. 01307/17 - PLE 004/17" "altera o caput do art. 3º da Lei nº 11.964, de 30 de novembro de 2015, que cria Cargos em Comissão (CC) e Funções Gratificadas (FG) a serem lotados na Secretaria Municipal de Educação (SMED) e Secretaria Municipal de Gestão (SMGEs)." "Autor
Poder Executivo
Situação
ARQUIVADO"
"83" "PROC. 01306/17 - PLE 003/17" "que altera o art. 3º da Lei nº 11.403, de 27 de dezembro de 2012, que alterou a Lei nº 4.267, de 7 de janeiro de 1977 – que autorizou o Poder Executivo a constituir a Companhia de Processamento de Dados do Município de Porto Alegre (Procempa)." "Autor
Governo Municipal
Situação
ARQUIVADO"
"84" "PROC. 01305/17 - PLE 002/17" "que altera o art. 1º da Lei Municipal n. 9.870, de 30 de novembro de 2005, que dispõe sobre a política salarial dos servidores da administração centralizada, das autarquias e fundação municipais." "Autor
Governo Municipal
Situação
ARQUIVADO"
"85" "PROC. 01304/17 - PLE 001/17" "dispõe sobre o reconhecimento de dívidas consolidadas referentes às despesas de exercícios anteriores." "Autor
Governo Municipal
Situação
ARQUIVADO"
"86" "PROC. 02808/16 - PLE 042/16" "INSTITUI PARCELA INDIVIDUAL ESPECIAL AOS SERVIDORES PUBLICOS QUE ESPECIFICA, LOTADOS E EM EXERCICIO NO HOSPITAL DE PRONTO SOCORRO, NO HOSPITAL MATERNO-INFANTIL PRESIDENTE VARGAS, NOS PRONTO-ATENDIMENTOS LOMBA DO PINHEIRO, BOM JESUS E CRUZEIRO DO SUL, NO CENTRO DE SAUDE IAPI E NO SERVICO DE ATENDIMENTO MEDICO DE URGENCIA (SAMU), TODOS DA..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"87" "PROC. 02763/16 - PLE 041/16" "declara de utilidade pública a entidade Liga Feminina de Combate ao Câncer no Rio Grande do Sul." "Autor
Governo Municipal
Situação
AGUARDANDO SANCAO"
"88" "PROC. 02761/16 - PLE 040/16" "altera o art. 75 da Lei nº 6.309, de 28 de dezembro de 1988, - que estabelece o plano de carreira dos funcionários da administração centralizada do município; dispõe sobre o plano de pagamentos; e dá outras providências." "Autor
Governo Municipal
Situação
ARQUIVADO
Veto
VETO PARCIAL REJEITADO"
"89" "PROC. 02755/16 - PLE 039/16" "DISPOE SOBRE A IMPLEMENTACAO DO PROJETO MAIS MEDICOS PARA O BRASIL (PMMB) NO MUNICIPIO DE PORTO ALEGRE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"90" "PROC. 02754/16 - PLE 038/16" "declara de utilidade pública a entidade Grêmio Beneficente dos Subtenentes e Sargentos 7 de Setembro." "Autor
Governo Municipal
Situação
ARQUIVADO"
"91" "PROC. 02753/16 - PLE 037/16" "Aque altera o inc. I do art. 9º da Lei nº 12.138, de 11 de outubro de 2016 – que dispõe sobre as Diretrizes Orçamentárias do Município de Porto Alegre para 2017 – e a al. a do inc. I do art. 3º da Lei Orçamentária Anual de 2017. (autorização p/abertura de créditos suplementares p/máximo de 35%)" "Autor
Governo Municipal
Situação
ARQUIVADO"
"92" "PROC. 02751/16 - PLE 036/16" "DECLARA DE UTILIDADE PUBLICA A ENTIDADE ASSOCIACAO DOS MORADORES DA VILA PARQUE SANTA ANITA." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"93" "PROC. 02749/16 - PLE 035/16" "altera a especificação da classe de cargo de provimento efetivo de Assistente administrativo, constante da Lei nº 6.253, de 11 de novembro de 1988, da Lei nº 6.310, de 28 de dezembro de 1988, e da Lei nº 8.986, de 2 de outubro de 2002." "Autor
Governo Municipal
Situação
ARQUIVADO"
"94" "PROC. 02691/16 - PLE 034/16" "AUTORIZA O PODER EXECUTIVO MUNICIPAL A INDENIZAR O SERVIDOR ATIVO, INATIVO, PENSIONISTAS E AGENTES POLITICOS DO MUNICIPIO POR EVENTUAL ATRASO NO PAGAMENTO DA GRATIFICACAO NATALINA (13º SALARIO) DE 2016." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"95" "PROC. 02669/16 - PLE 033/16" "AUTORIZA O PODER EXECUTIVO MUNICIPAL A INDENIZAR O SERVIDOR ATIVO, INATIVO, PENSIONISTAS E AGENTES POLITICOS DO MUNICIPIO POR EVENTUAL ATRASO NO PAGAMENTO DA GRATIFICACAO NATALINA (13º SALARIO) DE 2016." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"96" "PROC. 02655/16 - PLE 032/16" "declara de utilidade pública a entidade Ação Social de Fé." "Autor
Governo Municipal
Situação
AGUARDANDO SANCAO"
"97" "PROC. 02611/16 - PLE 031/16" "autoriza a desafetação e a alienação do próprio municipal localizado entre o nº 3020 da Av. Ipiranga e o nº 1269 da Rua Santa Cecília, destinado à passagem de pedestres, à proprietária-lindeira Companhia Zaffari Comércio e Indústria." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"98" "PROC. 02588/16 - PLE 030/16" "AUTORIZA A DESAFETACAO E A ALIENACAO DA AREA LOCALIZADA NOS FUNDOS DA RUA ROQUE CALAGE, Nº 581 E 593, DESTINADA A PASSAGEM DE PEDESTRES, A PROPRIETARIA-LINDEIRA UNIAO SUL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA." "Autor
GOVERNO MUNICIPAL
Situação
AGUARDANDO SANCAO"
"99" "PROC. 02536/16 - PLE 029/16" "institui a Companhia Municipal de Dança (Cia. de Dança) de Porto Alegre, a Companhia Jovem de Dança (Cia. Jovem de Dança) e o Programa Escola Preparatória de Dança no Município de Porto Alegre." "Autor
Governo Municipal
Situação
ARQUIVADO"
"100" "PROC. 02487/16 - PLE 028/16" "ALTERA A LEI Nº 9.877, DE 15 DE DEZEMBRO DE 2005 - QUE CRIA O FUNDO DE REAPARELHAMENTO E MODERNIZACAO DA PROCURADORIA-GERAL DO MUNICIPIO - FURPGM, E DA OUTRAS PROVIDENCIAS -, DISPOE SOBRE A DESTINACAO DE HONORARIOS SUCUMBENCIAIS EM CONSONANCIA COM OS ARTS. 22 E 23 DA LEI Nº 8.906, DE 4 DE JULHO DE 1994 E § 19 DO ART. 85 DA LEI Nº 13.105, DE 16..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"101" "PROC. 02485/16 - PLE 027/16" "DISPOE SOBRE O CONSELHO MUNICIPAL DO TRABALHO E EMPREGO (CMTE) E REVOGA O DECRETO MUNICIPAL Nº 17.390, DE 18 DE OUTUBRO DE 2011." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"102" "PROC. 02451/16 - PLE 026/16" "que autoriza o Município de Porto Alegre a receber edificações, em doação, com o encargo de destiná-las ao atendimento médico-veterinário pela Secretaria Especial dos Direitos Animais (SEDA)." "Autor
Governo Municipal
Situação
AGUARDANDO SANCAO"
"103" "PROC. 02269/16 - PLE 025/16" "Estima a receita e fixa a despesa do Município de Porto Alegre para o exercício econômico-financeiro de 2017." "Autor
Governo Municipal
Situação
ARQUIVADO"
"104" "PROC. 02161/16 - PLE 024/16" "que altera a ementa, o caput e o § 2º do art. 1º, da Lei nº 11.935, de 7 de outubro de 2015, incluindo como proprietários dos imóveis particulares da sucessão, além de Aldo Besson, Eni Lucia Soliman Besson, Itelmar Pierdoná Gobbi, Irene Oleinick Pinzon Gobbi, Vera Beatriz Brasil Mello e Salix Assessoria Empresarial Ltda., objetos das matrículas..." "Autor
Governo Municipal
Situação
ARQUIVADO"
"105" "PROC. 02128/16 - PLE 023/16" "AUTORIZA A DESAFETACAO E DOACAO DE PROPRIOS MUNICIPAIS AO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE)." "Autor
GOVERNO MUNICIPAL - GABINETE DO PREFEITO
Situação
ARQUIVADO"
"106" "PROC. 02021/16 - PLE 022/16" "altera o art. 42 da Lei nº 12.002, de 21 de janeiro de 2016, que estabelece normas para a instalação, a conservação e o uso de elevadores, escadas rolantes e outros equipamentos de transporte instalados de forma permanente em edificações no Município de Porto Alegre; e revoga as Leis nºs 1.827, de 27 de dezembro de 1957, 2.134, de 19 de novembro..." "Autor
Governo Municipal
Situação
ARQUIVADO"
"107" "PROC. 01988/16 - PLE 021/16" "dispõe sobre as Diretrizes Orçamentárias para 2017." "Autor
Governo Municipal
Situação
ARQUIVADO"
"108" "PROC. 01866/16 - PLE 020/16" "DECLARA DE UTILIDADE PUBLICA A ENTIDADE CENTRO ASSISTENCIAL PAZ - CAPAZ." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"109" "PROC. 01834/16 - PLE 019/16" "declara de utilidade pública a Entidade União Brasileira de Educação e Assistência - UBEA." "Autor
Governo Municipal
Situação
ARQUIVADO"
"110" "PROC. 01654/16 - PLE 018/16" "inclui a al. e no caput do art. 3º da Lei nº 8.266, de 29 de dezembro de 1998 – que dispõe sobre o regime de adiantamento a funcionários da Administração Centralizada, Autarquias e Fundação –, prevendo a aquisição de matrículas de imóveis para fins tributários como exceção ao limite de adiantamento de numerário previsto no caput do art. 2º da..." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"111" "PROC. 01583/16 - PLE 017/16" "ALTERA O INC. I DO ART. 2º, OS INC. I E II DO §1º E OS INCS. I A VIII DO §4º DO ART. 3º, O INC. II DO ART. 5º, E O §2 DO ART. 7º E INCLUI OS §§3º E 4º DO ART. 5º E O PARAGRAFO UNICO NO ART. 6º DA LEI MUNICIPAL Nº 11.245, DE 4 DE ABRIL DE 2012 - QUE CRIA A GRATIFICACAO POR DESEMPENHO DE ATIVIDADE ESSENCIAL (GDAE), DEVIDA AOS SERVIDORES EM EFETIVO..." "Autor
GOVERNO MUNICIPAL - GABINETE DO PREFEITO
Situação
AGUARDANDO SANCAO"
"112" "PROC. 01582/16 - PLE 016/16" "autoriza a desafetação das áreas com ocupação consolidada, denominada Vila Arachanes, situadas no Bairro Espírito Santo, para posterior doação ao Departamento Municipal de Habitação (DEMHAB), para fins de regularização fundiária." "Autor
Governo Municipal
Situação
ARQUIVADO"
"113" "PROC. 01379/16 - PLE 015/16" "altera a denominação de parte do Anexo II para Anexo I e altera o inciso II, letra “c”, do Anexo II da Lei nº 6.253, de 11 de novembro de 1988, que estabelece o Plano de Carreira dos Funcionários do Departamento Municipal de Limpeza Urbana (DMLU), revoga e cria cargos em comissão; estabelece as atribuições dos Cargos em Comissão e das Funções..." "Autor
Governo Municipal
Situação
ARQUIVADO"
"114" "PROC. 01221/16 - PLE 014/16" "dispõe sobre o Serviço de Transporte Motorizado Privado Remunerado de Passageiros, executado por intermédio de plataformas tecnológicas e sobre o compartilhamento de veículos; altera a redação do art. 14, 15, 16, 17, 18, 19, 20 e 21, revoga o inciso IV e os §§ 1º, 2º e 3º do art. 14, o parágrafo único do art. 17, o parágrafo único do art. 18 e..." "Autor
Executivo Municipal
Situação
ARQUIVADO
Veto
VETO PARCIAL (PARTE MANTIDO\PARTE REJEITADO)"
"115" "PROC. 01199/16 - PLE 013/16" "extingue o Fundo Municipal de Compras Coletivas (FUNCOMPRAS) e transfere os créditos para o Tesouro Municipal." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"116" "PROC. 00901/16 - PLE 009/16" "cria 13 (treze) Funções Gratificadas junto ao Quadro de Postos de Confiança do Magistério Público Municipal da Prefeitura Municipal de Porto Alegre – PMPA, Lei nº 6.151, de 13 de julho de 1988 – que estabelece o Plano de Carreira do Magistério Público Municipal; dispõe sobre o respectivo Plano de Pagamento e dá outras providências – e 1 (uma)..." "Autor
Governo Municipal
Situação
ARQUIVADO"
"117" "PROC. 00899/16 - PLE 010/16" "que extingue 24 (vinte e quatro) cargos de provimento efetivo de Técnico de Controle Interno e cria 12 (doze) cargos de provimento efetivo de Auditor de Controle Interno no Quadro dos Cargos de Provimento Efetivo da Administração Centralizada do Município, constante da letra a do Anexo I da Lei nº 6.309, de 28 de dezembro de 1988, e alterações..." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"118" "PROC. 00877/16 - PLE 008/16" "que altera o art. 5º da Lei nº 11.864, de 29 de junho de 2015, que autoriza o Executivo Municipal a contratar operação de crédito externo com o Banco Interamericano de Desenvolvimento (BID), com a garantia da União, até o valor de U$ 80.800.000,00 (oitenta milhões e oitocentos mil dólares norte-americanos), destinados à execução do Programa de..." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"119" "PROC. 00787/16 - PLE 007/16" "altera a redação do parágrafo único e renumera para § 1º no art. 1º, do § 1º e do caput do art. 8º, do inc. XVIII do art. 23, do § 5º do art. 27, do caput e do § 3º do art. 31, do § 5º no art. 57; e inclui § 2º no art. 1º, art. 5º-A, §§ 5º e 6º no art. 8º, incs. XXXIII a XXXV e §§ 3º a 15 no art. 23, § 4º no art. 31, arts. 31-A e 31-B e §§ 18 a..." "Autor
Governo Municipal
Situação
ARQUIVADO"
"120" "PROC. 00732/16 - PLE 006/16" "desafetação de área verde do Parque Chico Mendes para futura implantação de equipamentos públicos." "Autor
Governo Municipal
Situação
ARQUIVADO"
"121" "PROC. 00591/16 - PLE 005/16" "altera o caput e os incs. I, II e III do art. 14 da Lei nº 11.400, de 27 de dezembro de 2012 – que altera a ementa, os arts. 1º, 2º, caput e incs. II e III, arts. 3º, 5º, 8º, 9º, caput e incs. II, III e IV, arts. 10 e 14, inclui incs. IV a VII no art. 2º e revoga o parágrafo único do art. 2º e o inc. I do art. 9º, todos na Lei nº 9.693, de 29 de..." "Autor
Governo Municipal
Situação
ARQUIVADO"
"122" "PROC. 00519/16 - PLE 004/16" "declara de utilidade pública a entidade Assistência Social da Tristeza." "Autor
Governo Municipal
Situação
ARQUIVADO"
"123" "PROC. 00142/16 - PLE 003/16" "altera o caput e os §§ 4º e 5º do art. 10, o § 1º do art. 11 e o art. 12, todos da Lei nº 11.140, de 14 de outubro de 2011 - que institui a Gratificação de Incentivo à Qualidade da Gestão do SUS e a Gratificação de Incentivo à Qualidade da Atenção no SUS e dá outras providências –, alterando a periodicidade das avaliações e dispondo quanto à..." "Autor
Governo Municipal
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"124" "PROC. 00141/16 - PLE 002/16" "cria e extingue cargos de provimento efetivo no Departamento Municipal de Água e Esgotos (DMAE), autarquia do Munícipio de Porto Alegre e dá outras providências." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"125" "PROC. 00105/16 - PLE 001/16" "que declara de utilidade pública a Associação de Mães Rita Yasmin – AMRY." "Autor
Governo Municipal
Situação
ARQUIVADO"
"126" "PROC. 02914/15 - PLE 045/15" "autoriza o Poder Executivo a celebrar convênio com os municípios de Gravataí, Cachoeirinha e Esteio, do Estado do Rio Grande do Sul (RS), com a interveniência da Fundação Estadual de Planejamento Metropolitano e Regional (METROPLAN), visando à execução do Programa de Recuperação de Área Degradada (PRAD) no Aterro Santa Tecla, em Gravataí/RS." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"127" "PROC. 02877/15 - PLE 044/15" "altera o art. 3º e acrescenta o inc. V ao art. 4º da Lei nº 7.433, de 6 de junho de 1994, que – cria a Assistência Jurídica Municipal junto a Procuradoria-Geral do Município (PGM) – e dá outras providências." "Autor
Governo Municipal
Situação
ARQUIVADO"
"128" "PROC. 02822/15 - PLE 043/15" "desafeta e autoriza a alienação de área com 112,00m² (cento e doze metros quadrados), localizada na Avenida Dr. Nilo Peçanha, distando aproximadamente 61,50m (sessenta e um vírgula cinquenta metros) da Rua Antônio Carlos Berta, destinada a passagem de pedestres, à Administradora Gaúcha de Shopping Centers S/A – Shopping Iguatemi Porto Alegre." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"129" "PROC. 02719/15 - PLE 042/15" "autoriza a desafetação do uso de bem comum do povo de imóvel de propriedade do Município de Porto Alegre." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"130" "PROC. 02632/15 - PLE 041/15" "dispõe sobre a regularização dos débitos das instituições conveniadas com o Município ou mantidas pelo Estado e cadastradas como beneficiárias da tarifa social no Departamento Municipal de Água e Esgotos (DMAE), decorrentes da prestação dos serviços de abastecimento de água e remoção de esgotos." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"131" "PROC. 02631/15 - PLE 040/15" "declara de utilidade pública a Associação Atlético Futebol Clube." "Autor
Governo Municipal
Situação
ARQUIVADO"
"132" "PROC. 02560/15 - PLE 039/15" "CRIA CARGOS DE PROVIMENTO EFETIVO DE PROFESSOR NA ADMINISTRACAO CENTRALIZADA, CONSTANTE NA LEI 6151, DE 13 DE JULHO DE 1988, E ALTERACOES POSTERIORES." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"133" "PROC. 02559/15 - PLE 038/15" "CRIA CARGOS DE PROVIMENTO EFETIVO DE MONITOR NA ADMINISTRACAO CENTRALIZADA CONSTANTES DA LEI N. 6309, DE 28 DE DEZEMBRO DE 1988, E ALTERACOES POSTERIORES, A DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"134" "PROC. 02528/15 - PLE 037/15" "altera os incs. I, IV, V e VI do art. 1º da Lei nº 7.930, de 19 de dezembro de 1996, autoriza o Poder Executivo Municipal a prorrogar os prazos dos contratos de concessão de uso com a Empresa BR PETROBRÁS DISTRIBUIDORA S/A e dá outras providências." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"135" "PROC. 02503/15 - PLE 036/15" "cria no âmbito do Município de Porto Alegre a Central de Conciliação, composta de Câmara de Indenizações Administrativas, Câmara de Mediação e Conciliação e Câmara de Conciliação de Precatórios." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"136" "PROC. 02350/15 - PLE 035/15" "estima a receita e fixa a despesa do Município de Porto Alegre para o exercício econômico-financeiro de 2016." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"137" "PROC. 02347/15 - PLE 034/15" "desafeta e autoriza a alienação por investidura das Áreas 1 e 2 da passagem de pedestres nº 2511, localizada entre a Avenida Tarso Dutra e a Rua Mário Leitão, às empresas lindeiras Mustang Administração de Bens e Participações Societárias Ltda. e Condor Empreendimentos Imobiliários S/A." "Autor
Governo Municipal
Situação
ARQUIVADO"
"138" "PROC. 02346/15 - PLE 033/15" "ESTABELECE NORMAS GERAIS SOBRE VIDA UTIL E FOMENTO A ADOCAO DE NOVAS TECNOLOGIAS ECOLOGICAMENTE SUSTENTAVEIS NOS VEICULOS DA FROTA DO SISTEMA DE TRANSPORTE PUBLICO COLETIVO POR ONIBUS DE PORTO ALEGRE, REVOGANDO A LEI N. 2.758, DE 4 DE DEZEMBRO DE 1964." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"139" "PROC. 02290/15 - PLE 032/15" "declara de utilidade pública, nos termos da Lei nº 2.926, de 12 de julho de 1966, a Entidade Associação Comunitária Unidos da Paulino – ACOMUP –, com sede e foro nesta Capital." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"140" "PROC. 02260/15 - PLE 031/15" "cria cargos de Farmacêutico de provimento efetivo na Administração Centralizada do Município, que passam a integrar a letra “a”, e altera o item “Identificação” no quadro descritivo, do Anexo I da Lei nº 6.309, de 28 de dezembro de 1988, e dá outras providências." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"141" "PROC. 02243/15 - PLE 030/15" "altera o inc. II do art. 1º da Lei nº 11.694, de 1º de outubro de 2014, e dá outras providências. (requisito/operações de crédito/Executivo Municipal)" "Autor
Executivo Municipal
Situação
ARQUIVADO"
"142" "PROC. 02242/15 - PLE 029/15" "CRIA CARGOS EM COMISSAO (CC) E FUNCOES GRATIFICADAS (FG) A SEREM LOTADOS NA SECRETARIA MUNICIPAL DE EDUCACAO (SMED) E SECRETARIA MUNICIPAL DE GESTAO (SMGES), ALTERANDO O ANEXO I DA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, QUE ESTABELECE O PLANO DE CARREIRA DOS FUNCIONARIOS DA ADMINISTRACAO CENTRALIZADA DO MUNICIPIO; DISPOE SOBRE O PLANO DE..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"143" "PROC. 02162/15 - PLE 028/15" "autoriza a desafetação do antigo leito viário da Rua C, bem como das áreas originalmente destinadas à praça e escola do Conjunto Residencial Alto Petrópolis, onde se encontra a Vila Nova Tijuca, e antigo leito projetado da Rua Lucas de Oliveira inserido na Vila Sossego, para fins de regularização fundiária." "Autor
Executivo Municipal
Situação
ARQUIVADO"
"144" "PROC. 02104/15 - PLE 027/15" "ALTERA O INC. I DO PARAGRAFO 2. DO ART. 11, O INC. I DO ART. 15, INSERE O PARAGRAFO 4. NO ART. 18, A SECAO VII E OS ART. 38-A A 38-F NO CAPITULO III, A SECAO VIII E O ART. 38-G, NO CAPITULO III E INCLUI A SECAO III E OS ART. 52-A AO 52-C NO CAPITULO V TUDO NA LEI N. 10.605, DE 29 DE DEZEMBRO DE 2008, QUE CONSOLIDA, NO MUNICIPIO DE PORTO ALEGRE,..." "Autor
