"tit_projeto" "descricao" "autor_situacao"
ARQUIVADO"
"264" "PROC. 05586/05 - PLCE 006/05" "Altera dispositivos da lei complementar n. 197, de 21 de marco de 1989 e da outras providencias (parcelamento do itbi)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"265" "PROC. 05455/05 - PLCE 005/05" "Acrescenta o parag. 3 ao art. 68 da lei complementar n. 133, de 31.12.1985, alterado pela lei complementar n. 407, de 05.01.1998, e da outras providencias(funcao gratificada)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"266" "PROC. 05014/05 - PLCE 004/05" "Dispoe sobre autorizacao ao poder executivo para conceder reducao da multa de mora para pagar ou parcelar tributo e da outras providencias(issqn, iptu e tcl/programa/recuperacao/creditos/refis)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"267" "PROC. 04807/05 - PLCE 003/05" "Reabre o prazo para a regularizacao das construcoes clandestinas da vila farrapos, fixado no artigo2 da lei complementar n. 469, de 10 de novembro de 2003." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"268" "PROC. 04737/05 - PLCE 002/05" "Institui area de interesse cultural - aic (mz 08,ueu 052, subunidade 04) em gleba localizada na estrada joao de oliveira remiao n. 9735 (kaingangues/lomba do pinheiro)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"269" "PROC. 02695/89 - PLCE 007/89" "Dispoe sobre a remuneracao dos servicos publicos que menciona e da outras providencias" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"270" "PROC. 01407/05 - PLCE 001/05" "Altera a redacao da alinea a do art. 2 da lei complementar n. 409 de 13.01.1998, altera pela lei complementar n. 465, de 23.08.2001 (inclusao da rua dona teodora na relacao de benefic. da iii perimetr" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"271" "PROC. 02526/87 - PLCE 008/87" "Revoga a lei complementar n 32, de 7.1.77, e estabelece normas para instalacoes hidrossanitarias e servicos publicos de abastecimento de agua e esgotamento sanitario prestados pelo dmae." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"272" "PROC. 06001/04 - PLCE 013/04" "Altera a lei complementar 434/99 e da outras providencias (pddua/plano diretor de desenvolvimento urbano ambiental)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"273" "PROC. 06000/04 - PLCE 012/04" "Altera a lei complementar 434/99, na parte dos projetos especiais e da outras providencias (pddua/projeto especial)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"274" "PROC. 05916/04 - PLCE 011/04" "Autoriza a celebracao de transacao, nos termos do art. 171 combinado com o art. 156, inciso iii do codigo tributario nacional, bem como a dacao em pagamento em bens imoveis para a extincao de creditos" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"275" "PROC. 05914/04 - PLCE 010/04" "Altera os limites do parque natural morro do osso e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"276" "PROC. 05788/04 - PLCE 009/04" "Estabelece normas para regularizacao do complexo hospitalar ernesto dornelles e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"277" "PROC. 05786/04 - PLCE 008/04" "Institui o codigo de edificacoes de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"278" "PROC. 05617/04 - PLCE 007/04" "Autoriza a alienacao de imoveis do municipio de porto alegre situadas no loteamento porto seco e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR
Veto
VETO PARCIAL MANTIDO"
"279" "PROC. 05616/04 - PLCE 006/04" "Altera a redacao da alinea a do art. 2 da lei complementar n. 409 de 13.01.1998, alterada pela lei complement. n. 465 de 23.08.2001 (inclui r. dona teodora nos beneficios previst. da iii perimetral)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"280" "PROC. 05510/04 - PLCE 005/04" "Cria o conselho municipal de comunicacao, oficializa a conferencia municipal de comunicacao e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"281" "PROC. 02574/85 - PLCE 010/85" "Estabelece o estatuto dos funcionarios publicos do municipio de porto alegre." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"282" "PROC. 02337/88 - PLCE 014/88" "Da nova redacao ao artigo 121 da lei complementarn.133, de 31 de dezembro de 1985 ( bimestralidade /reajuste salarial dos servidores publicos municipais )." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"283" "PROC. 04836/04 - PLCE 004/04" "Autoriza o municipio a re-ratificar as doacoes de areas ao sport club internacional, realizada pela lei n. 1651/56, com redacao alterada pela lei n. 3225/68 e pela lei n. 3921/74." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"284" "PROC. 03798/04 - PLCE 003/04" "Inclui art. 5-a parag. unico na l.c. 505 de 25.05.04, que fixa aliquotas de contribuicao previdenciaria para fins de custeio do regime proprio de previdencia social dos servidores publicos do muncipio" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"285" "PROC. 03292/04 - PLCE 002/04" "Modifica e da nova redacao ao caput e ao parag. unico do art. 2 e acrescenta parag. unico do art. 5, todos da l.c. n. 362/95 que cria o passe livre no sistema de transporte coletivo de porto alegre e" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO ART 108"
"286" "PROC. 02768/87 - PLCE 015/87" "Dispoe sobre a urbanizacao da orla do rio guaiba, entre a usina da volta do gasometro e ponta do melo, cria o fundo de saneamento basico para vilas populares e da outras providencias (projeto praia do" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"287" "PROC. 01061/04 - PLCE 001/04" "Dispoe sobre o regime volumetrico de empreendimento impacto urbano de primeiro nivel situado na ruadr.mario totta, estabelece compensacoes para sua execucao, ...(portais de acesso ao lago guaiba)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"288" "PROC. 07085/03 - PLCE 015/03" "Altera o reg urbanistico [...] na area especial de interesse institucional - porto seco [...] e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"289" "PROC. 06978/03 - PLCE 014/03" "Altera a lei 434/99, compatibilizando-a com o estatuto da cidade, lei federal 10250/01." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"290" "PROC. 06977/03 - PLCE 013/03" "Altera a lei complementar 434/99, acrescentando o mapa da malha viaria basica do municipio e estabelecendo diretrizes para a rede multimodal de transporte publico de porto alegre." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"291" "PROC. 06625/03 - PLCE 012/03" "Da nova redacao ao art 53 da lc 478 [...] nova redacao a alinea c do inc xvii do art 76 e inclui o art 154-a na lc 133 [...] chaves: previmpa, previdencia, estatuto, licenca-maternidade, adocao." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"292" "PROC. 06390/03 - PLCE 011/03" "Altera os arts.3 e 4 e revoga o art.5 da lc 79, de 10.1.1983, alterada pela lc 404, de 14.11.1997, que aprova o plano conjunto para ocupacao do centro administrativo federal, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"293" "PROC. 05348/03 - PLCE 009/03" "Altera a lei complementar 7, de 7.12.1973, a lei complementar 306, de 23.12.1993, e a lei complementar 197, de 21.3.1989, e da outras providencias ( issqn )." "Autor
GOVERNO MUNICIPAL
Situação
P - PARA CONSULTA
Veto
VETO PARCIAL REJEITADO"
"294" "PROC. 05347/03 - PLCE 010/03" "Fixa aliquotas de contribuicao previdenciaria para fins de custeio do regime proprio de previdenciasocial dos servidores publicos do municipio de porto alegre, e da outras providencias(previmpa)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"295" "PROC. 05346/03 - PLCE 008/03" "Altera a redacao do paragrafo 3, do artigo 5 da lei complementar 478, de 26 de setembro de 2002 e da outras providencias(fixa taxa de administracao a ser repassada ao previmpa)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"296" "PROC. 03979/03 - PLCE 007/03" "Acrescenta o inciso xxv ao art 197 e o inc iii ao art 206, altera o inc x do art 207 e acrescenta o art 207 -a, da lcm 133/1985, que estabelece o estatuto dos func ..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"297" "PROC. 03134/03 - PLCE 006/03" "Dispoe sobre a reserva de vagas para afrodescendentes em concursos publicos para provimento de cargos efetivos, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"298" "PROC. 02332/03 - PLCE 005/03" "Altera os anexos 1.1, 1.2, 7.1 e 7.2 da lcm 434, de 1 de 12 .1999, ajusta os limites da ueus 134 a 136 da mz 3 e de suas subunidades e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"299" "PROC. 02189/03 - PLCE 004/03" "Altera o inc iv do art 87 da lcm 478, de 26.9.2002, que dispoe sobre o departamento municipal de previdencia dos serv publ do munic de poa , disciplina o regime proprio de previdencia social e...." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"300" "PROC. 01271/03 - PLCE 003/03" "Reabre o prazo para regularizacao das construcoesclandestinas da vila farrapos, fixado no artigo 2da lei complementar 469, de 17 de dezembro de 2001." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"301" "PROC. 00817/03 - PLCE 001/03" "Altera o artigo 3 da lei complementar 444, de 30de marco de 2000 e da outras providencias. (conselho municipal do idoso)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"302" "PROC. 00601/03 - PLCE 002/03" "Suprime o paragrafo 1 do artigo 145 da lei complementar 395, de 24.4.1997. (implica exoneracao do orgao sanitario do municipio de receber animais nao desejados por seus proprietarios)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"303" "PROC. 00824/90 - PLCE 007/90" "Altera o art. 121 da lei compl. n. 133, de 31 de dezembro de 1985, com a redacao dada pela lei compl. n. 186, de 12 de dezembro de 1988, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"304" "PROC. 03003/02 - PLCE 004/02" "Concede incentivo para a manutencao da ativ agropecuaria e preservacao ambiental no munic, e introduz correcoes no cadastro imobiliario do imposto sobre a propr predial e ter urb-iptu (taxa de lixo)." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"305" "PROC. 02123/94 - PLCE 019/94" "Revoga o inciso xii do artigo 71 da lei complemantar nr 7 de7 de dezembro de 1973 com a redacao dada pela lei complementar nr 209 de 28 de dezembro de 1989." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"306" "PROC. 00260/94 - PLCE 001/94" "Altera o limite da area urbana cria unidades territoriais define reg urbanistico da unid territorial seccional intensiva71 e altera limites de unid terr (plano diretor b restinga)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"307" "PROC. 02894/98 - PLCE 007/98" "Altera o inciso i do artigo 253 da lei complementar 133, de 31 de dezembro de 1985." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"308" "PROC. 02512/00 - PLCE 008/00" "Altera a redacao do paragrafo 4 do art 69 da lei complementar n. 7, de 07/12/73 e suas alteracoes, revoga a lei complementar n. 453,de 02 de agosto de 2000 e da outras providencias" "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"309" "PROC. 03277/01 - PLCE 003/01" "Regulamenta o art 162, xv, da lei complementar 434, de 1.12.1999, definindo o tracado da radial anita garibaldi; cria ueu's, modifica limites de ueu's e subunidades e define o regi (perimetral anita)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"310" "PROC. 03505/01 - PLCE 005/01" "Acrescenta o inciso iii ao paragrafo 2 do art 61 de lcm 434, de 1.12.1999. (garagens)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"311" "PROC. 01988/92 - PLCE 010/92" "Acresc o inciso v ao artigo 49 a letra i ao inciso do art 139 da nova redacao ao cap iii da lei complementar nr 43 de 21 de julho de 1979 e da outras prov(plano diretor)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"312" "PROC. 03030/97 - PLCE 006/97" "Altera a alinea b do inciso i do artigo 176 da lei complementar 133, de 31 de dezembro de 1985, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"313" "PROC. 03143/96 - PLCE 011/96" "Altera o inc ii do paragrafo 9 do art 5 da lc 7/73,alterado pela lc 285/92; acresc os paragrafos 1 e 2 ao art 31, revoga o caput do art 64, altera o inc ii do art 71, alterado pela" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"314" "PROC. 01339/92 - PLCE 008/92" "Introd.o grupam.de ativ.02,no anexo 7/2,da lei compl.n43 de21/07/79,inst.regime urban. para area func.de inter.urban.inst.pela lei compl.n128-a,de 28/11/85 e da outras provid." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"315" "PROC. 00811/93 - PLCE 002/93" "Altera dispositivo da lcm 133/85 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"316" "PROC. 01222/96 - PLCE 004/96" "Institui o codigo de protecao contra incendio de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"317" "PROC. 00292/92 - PLCE 001/92" "Inclui o parag.4 no artigo 32 da lc n 133, de 31/12/85, e parag.5 ao art.129 da mesma lei, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"318" "PROC. 01332/95 - PLCE 005/95" "Institui area funcional de interesse publico, autoriza o poder executivo municipal a implantar parque de eventos e cultura e da outras providencias. (n do prot: \"sambodromo\")." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"319" "PROC. 01739/94 - PLCE 018/94" "Acresce paragrafo unico ao art 228 da lc 284 de 27.10.92 dispondo sobre duplicacao e progressividade de multas a proprietarios q. nao exec ou nao mant em bom estado do conserv..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"320" "PROC. 00714/92 - PLCE 006/92" "Altera dispositivos da lei complementar n 269, de 22/01/92,que institui o banco de terras do municipio de porto alegre e da outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"321" "PROC. 03303/00 - PLCE 011/00" "Institui o fundo municipal de reaparelhamento do corpo de bombeiros - fumrebom, no municipio de porto alegre, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"322" "PROC. 03375/97 - PLCE 009/97" "Da nova redacao ao artigo 68 da lei complementar n. 133, de 31 de dezembro de 1985, e demais providencias (estatuto funcionario publico)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"323" "PROC. 01976/87 - PLCE 004/87" "Aprova o estudo de viabilidade do projeto praia do guaiba, institui o fundo de saneamento basico para vilas populares, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"324" "PROC. 03246/91 - PLCE 016/91" "Introduz alteracoes na unidade territorial seccional intensiva 07, transforma a unidade territorial residencial 19 em unidade territorial mista 19, institui o regime urbanistico..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"325" "PROC. 02548/91 - PLCE 008/91" "Altera o inciso iii do artigo 1 da lei complementar n 239,de 28 de dezembro de 1990." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"326" "PROC. 00526/94 - PLCE 005/94" "Altera dispositivo da lei complemantar nr 306 de 23 de dezembro de 1993 e da outras providencias(inss)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"327" "PROC. 01980/95 - PLCE 009/95" "Dispoe sobre o conselho municipal de ciencia e tecnologia deporto alegre - comcet." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"328" "PROC. 01710/94 - PLCE 016/94" "Altera dispositivos da lei complementar 133 de 31 de 12 de 1985.(exclui gratificacao por atividade tributaria aos agentes fiscais da receita municipal." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"329" "PROC. 03442/97 - PLCE 010/97" "Dispoe sobre o desenvolvimento urbano no municipio de porto alegre, institui o segundo plano diretor de desenvolvimento urbano ambiental de porto alegre e da outras providencias(pddua)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"330" "PROC. 04119/01 - PLCE 008/01" "Da nova redacao ao paragrafo unico do artigo 10 da lei complementar 320, de 2 de maio de 1994, que dispoe sobre a denominacao de logradouros publicos e da outrs providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"331" "PROC. 03521/02 - PLCE 006/02" "Modifica o art 12 da lc 170, de 31.12.87, com redacao dada pela lc 423, de 18.9.98, e da outras providencias. (intalacao de ramal predial de abastecimento de agua em condominios)" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"332" "PROC. 03004/02 - PLCE 005/02" "Dispoe sobre a utilizacao do solo urbano no municipio,adequando-o ao cumprimento da funcao social da propriedade,e regulamenta os artigos 203 a 206 da lei organica municipal. (lc 312/93)" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"333" "PROC. 00670/90 - PLCE 006/90" "Altera valores de multas estipuladas no art. 7, inciso da lei complementar n 65, de 22.12.81 ." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"334" "PROC. 00692/02 - PLCE 001/02" "Dispoe sobre o departamento municipal de previdencia dos serv publicos do mun de porto alegre, disciplina o regime proprio de prev social dos serv do mun de porto alegre e da outr" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"335" "PROC. 01978/95 - PLCE 008/95" "Altera a redacao do caput do art 1 da lei compl 124, de 22.10.85, com a redacao dada pela lei compl 238, de 26.12.90, e da outras providencias. (n do prot: publicidade em onibus)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"336" "PROC. 02688/95 - PLCE 012/95" "Cria o servico de iluminacao publica (sip) do municipio, institui a taxa de iluminacao publ e autoriza o p executivo a firmar conv com a ceee, para sua cobranca, e da outras provid" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"337" "PROC. 02511/93 - PLCE 011/93" "Dispoe sobre a utilizacao do solo urbano no municipio adequendo ao umprimento de funcao social da propriedade e regulamenta os artigos 204 e 205 da lom." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"338" "PROC. 01145/94 - PLCE 007/94" "Altera dispositivo da lei complementar 133 de 31 de dezembrode 1985.(estatuto dos funcionarios publicos do munic de poa)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"339" "PROC. 01154/94 - PLCE 008/94" "Cria a area funcional de interresse publico e altera os limites das utps 07 09 e utf 11 da utsi 33 as leis comp 43 de 2107.79 de 10.01.83 e 182 de 28.09.88 e da outras providencias" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"340" "PROC. 01287/94 - PLCE 009/94" "Altera a redacao do art 376 da lei complementar 43 de 21 de julho de 19979(plano diretor)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"341" "PROC. 01493/94 - PLCE 012/94" "Identifica as areas de urbanizacao e ocupacao prioritaria dnos termos de art 5 da lei complementar 312 de 29.12.93.(disciplina o uso do solo urbano no munipio)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"342" "PROC. 01709/94 - PLCE 015/94" "Altera dispositivos da lei complementar 133 de 31 de dezembro 1985(altera o regime de dedicacao exclusiva e o retti)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"343" "PROC. 02032/93 - PLCE 004/93" "Modifica a unid territ resid 31 e cria a unidade territorial resid 32 na unidade territ seccional intensiva 15 do prim plano dir de desenvolvimento urbano e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"344" "PROC. 02635/94 - PLCE 027/94" "Altera dispositivo da lei complementar num 207 de 28 de dezembro de 1989.(issqn reducao das multas)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"345" "PROC. 02698/94 - PLCE 028/94" "Institui o codigo municipal de saude de porto alegre." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"346" "PROC. 01941/96 - PLCE 008/96" "Dispoe sobre a alteracao e criacao de unidades territoriais de planejamento na area urbana de ocupacao intensiva." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"347" "PROC. 02996/00 - PLCE 010/00" "Disp sobre regras de transicao e modificacao do reg previdenciario proprio do municipio e cria o fundo mun de previdencia dos func publ de p alegre, na forma da ec 20, de 15.12.98." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"348" "PROC. 03162/01 - PLCE 002/01" "Estabelece alteracoes no codigo de limpeza urbana - lei complementar 234/90, de 16 de dezembro de 1990 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"349" "PROC. 01511/90 - PLCE 009/90" "Altera o paragrafo unico do artigo 24 da lei complementar n. 195 de 30.12.88 ( ...pagamento de jetton)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"350" "PROC. 01537/90 - PLCE 011/90" "Acrescenta o inciso v ao art. 49 da lei compl. n. 43, de 21 de julho de 1979, que dispoe sobre o desenvolvimento urbano no municipio de porto alegre, institui area funcional e da.." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"351" "PROC. 01888/91 - PLCE 006/91" "Acrescenta o inciso v ao art.49 da lei complementar n 43, de 21 de julho de 1979, que dispoe sobre o desenvolvimento urbano do municipio de porto alegre, institui area..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"352" "PROC. 00469/93 - PLCE 001/93" "Altera o art 13 da lc 267 de 16.01.92 e institui a gratificacao sob a forma de jetton aos representantes de conselhos municipais." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"353" "PROC. 02551/91 - PLCE 011/91" "Institui a taxa de transporte coletivo no municipio de portoalegre, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"354" "PROC. 02788/91 - PLCE 013/91" "Altera o 1 do art.7, o art.17, o art.18 e o art.25 da lei complementar n 128, de 27/11/85, e da outras providencias. (protecao contra incendio)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"355" "PROC. 02097/92 - PLCE 011/92" "Estabelece alteracoes na lc 7/73 e da outras providencias.(imposto predial e territorial urbano)" "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"356" "PROC. 01173/91 - PLCE 003/91" "Altera dispositivo do art.36 da lei compl. n 170, de 31 de dezembro de 1987, alterada pela lei compl. n 180, de 18 de agosto de 1988, modificando o 4 e da outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"357" "PROC. 03817/99 - PLCE 007/99" "Modifica o art.33 da lc n.170, de 31/12/1987, alterando a redacao do artigo, para caracterizacao de economia predial.(calculo diferenciado de tarifa de agua para os hoteis)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"358" "PROC. 03131/99 - PLCE 003/99" "Altera artigos da lei complementar 7, de 7.12.73, lei complementar 197, de 21.3.89, lei complementar 396, de 27.12.96, e da outras providencias. (nota do protocolo: iptu/issqn)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"359" "PROC. 03610/99 - PLCE 006/99" "Dispoe sobre o gerenciamento integrado dos residuos solidos urbanos, altera a lei complementar n.113/84, acrescenta dispositivos a lc.n.234/90 e da outras prov. (sacos plasticos)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"360" "PROC. 03180/91 - PLCE 015/91" "Autoriza a permuta de imovel do executivo e da outras providncias. (sport club internacional)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"361" "PROC. 03039/97 - PLCE 007/97" "Estabelece a planta generica de valores p/os imoveis territoriais e prediais, altera artigos da lei complementar num 07, de 7 de dezembro de 1973 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"362" "PROC. 03470/98 - PLCE 009/98" "Retroage os efeitos da lei complementar n.425, de 13 de outubro de 1998.(incorporacao aos proventos de gratificacao ref.ao hospital pronto socorro e dos prontos atendimentos-110%)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"363" "PROC. 00161/91 - PLCE 001/91" "Altera dispositivos da lei complem. n 242, de 09/01/91, quediscipl.a concessao de direito real de uso aos ocupantes de areade propried.do poder publ.mun.e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"364" "PROC. 00179/90 - PLCE 002/90" "A o ..... e da outras providencias." "Autor
COSELHO MUNICIPAL DE COMPRAS
Situação
ARQUIVADO"
"365" "PROC. 00367/90 - PLCE 003/90" "Acrescenta os paragrafos 1 e 2 ao art. 21 da lei compl. 07, de 07 de dezembro de 1973, com a redacao dada pela lei compl. 209, de 28.12.89. (reducao aliquota issqn)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"366" "PROC. 00402/90 - PLCE 004/90" "Altera o 6 do art. 69 da lc 07, de 07.12.73, com a redacaodada pelo inciso xxxi do art. 1 da lc 209, de 28.12.89. (dispensa de juros de mora a contribuintes do iptu,e outras txs)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"367" "PROC. 00904/96 - PLCE 003/96" "Altera os limites da af de interesse publico 37 e ajusta os limites do corredor de comercio e servicos 51 e do polo de comercio e servicos 75 da utr 45 da utsi 35." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"368" "PROC. 01417/96 - PLCE 005/96" "Altera o artigo 1 da lei complementar numero 372, de 22 de janeiro de 1996." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"369" "PROC. 02228/94 - PLCE 021/94" "Institui o codigo municipal de saude no municipio de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"370" "PROC. 02280/94 - PLCE 022/94" "Dispoe sobre a politica de assistencia social no municipio eda outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"371" "PROC. 02634/94 - PLCE 026/94" "Altera valores expressos ou referidos em unidade financeira municipal ufm." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"372" "PROC. 01307/94 - PLCE 010/94" "Altera limites de unidades territoriais funcionais cria areafuncional de parque natural na forma da lei complemantar nr 43 de 21.07.79 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"373" "PROC. 01708/94 - PLCE 014/94" "Altera dispositivos da lei complementar 133 de 31 de 12 de 85 (funcao gratificada)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"374" "PROC. 00150/95 - PLCE 001/95" "Autoriza a venda de areas de propriedade do municipio de porto alegre, situadas no porto seco." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"375" "PROC. 00896/95 - PLCE 004/95" "Altera o limite da area urbana, cria unidades territoriais, define regime urbanistico da unidade territorial seccional intensiva 71 e altera limites de unidades territoriais." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"376" "PROC. 02127/00 - PLCE 004/00" "Dispoe sobre regras de transicao e modificacao do regime previdenciario proprio dos servidores do municipio de porto alegre, na forma da emenda constitucional 20, de 15.12.98." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
